Date,Open,High,Low,Close,Adj Close,Volume
2019-06-24,370.269989,375.000000,358.290009,367.320007,367.320007,22981600
2019-07-01,373.500000,381.989990,370.309998,380.549988,380.549988,16148800
2019-07-08,378.190002,384.760010,362.679993,373.250000,373.250000,26898200
2019-07-15,372.940002,373.679993,314.230011,315.100006,315.100006,75037000
2019-07-22,312.000000,336.000000,305.809998,335.779999,335.779999,60496900
2019-07-29,335.980011,336.399994,311.799988,318.829987,318.829987,30915100
2019-08-05,310.959991,316.640015,296.809998,308.929993,308.929993,35449000
2019-08-12,305.459991,316.429993,288.000000,302.799988,302.799988,35711900
2019-08-19,306.250000,311.750000,290.320007,291.440002,291.440002,29276600
2019-08-26,295.239990,299.929993,287.200012,293.750000,293.750000,23795700
2019-09-02,290.820007,293.970001,282.790009,290.170013,290.170013,22468700
2019-09-09,294.809998,301.549988,282.660004,294.149994,294.149994,39552800
2019-09-16,294.230011,299.149994,266.000000,270.750000,270.750000,50189700
2019-09-23,268.350006,273.390015,252.279999,263.079987,263.079987,56472900
2019-09-30,264.000000,275.480011,257.010010,272.790009,272.790009,41878000
2019-10-07,271.989990,287.869995,264.570007,282.929993,282.929993,39191600
2019-10-14,283.929993,308.750000,273.359985,275.299988,275.299988,91063500
2019-10-21,272.890015,279.940002,265.799988,276.820007,276.820007,41110300
2019-10-28,278.049988,293.489990,277.350006,286.809998,286.809998,30634500
2019-11-04,288.000000,298.190002,285.839996,291.570007,291.570007,23504400
2019-11-11,289.160004,296.359985,281.140015,295.029999,295.029999,31738800
2019-11-18,296.000000,312.690002,293.279999,310.480011,310.480011,33104900
2019-11-25,308.829987,316.820007,305.250000,314.660004,314.660004,19703500
2019-12-02,314.390015,314.390015,298.809998,307.350006,307.350006,23797000
2019-12-09,307.350006,311.489990,292.019989,298.500000,298.500000,30460600
2019-12-16,300.850006,338.000000,298.630005,336.899994,336.899994,46030600
2019-12-23,337.760010,337.950012,326.010010,329.089996,329.089996,16410600
2019-12-30,329.079987,329.980011,321.089996,325.899994,325.899994,16317500
2020-01-06,323.119995,343.420013,321.200012,329.049988,329.049988,26898400
2020-01-13,331.799988,345.380005,331.510010,339.670013,339.670013,29729900
2020-01-20,340.000000,359.850006,323.600006,353.160004,353.160004,72220300
2020-01-27,345.950012,352.399994,338.549988,345.089996,345.089996,32732700
2020-02-03,347.239990,375.250000,346.279999,366.769989,366.769989,28574700
2020-02-10,365.000000,385.369995,362.519989,380.399994,380.399994,22913500
2020-02-17,379.299988,392.950012,376.679993,380.070007,380.070007,18079800
2020-02-24,364.760010,391.559998,356.799988,369.029999,369.029999,44488000
2020-03-02,373.109985,393.519989,356.850006,368.970001,368.970001,37744000
2020-03-09,343.859985,364.540009,307.320007,336.299988,336.299988,42575700
2020-03-16,306.630005,350.489990,290.250000,332.829987,332.829987,54637200
2020-03-23,347.890015,372.929993,339.170013,357.119995,357.119995,49033700
2020-03-30,363.000000,383.010010,357.510010,361.760010,361.760010,34114300
2020-04-06,365.220001,381.329987,361.709991,370.720001,370.720001,29850500
2020-04-13,371.309998,449.519989,367.700012,422.959991,422.959991,65580100
2020-04-20,435.170013,447.000000,413.000000,424.989990,424.989990,79529400
2020-04-27,425.000000,429.000000,393.600006,415.269989,415.269989,42325700
2020-05-04,417.779999,442.000000,414.869995,435.549988,435.549988,31437300
2020-05-11,436.329987,455.000000,427.269989,454.190002,454.190002,33350300
2020-05-18,451.160004,458.970001,427.179993,429.320007,429.320007,32730900
2020-05-25,427.769989,428.500000,397.859985,419.730011,419.730011,29237400
2020-06-01,418.829987,428.709991,404.250000,419.600006,419.600006,22064600
2020-06-08,416.000000,445.570007,406.500000,418.070007,418.070007,31469400
2020-06-15,421.399994,453.970001,415.420013,453.720001,453.720001,26717500
2020-06-22,455.010010,474.010010,442.239990,443.399994,443.399994,27985900
2020-06-29,445.230011,492.279999,432.140015,476.890015,476.890015,25099900
2020-07-06,480.769989,555.880005,479.799988,548.729980,548.729980,46646700
2020-07-13,567.979980,575.369995,484.140015,492.989990,492.989990,93039400
2020-07-20,489.140015,506.220001,467.540009,480.450012,480.450012,43476300
2020-07-27,484.510010,497.790009,477.510010,488.880005,488.880005,32986500
2020-08-03,490.859985,510.820007,486.679993,494.730011,494.730011,25425500
2020-08-10,493.350006,497.459991,466.549988,482.679993,482.679993,23412000
2020-08-17,484.190002,498.940002,479.100006,492.309998,492.309998,18139000
2020-08-24,495.440002,549.039978,483.160004,523.890015,523.890015,44344000
2020-08-31,521.159973,557.390015,485.980011,516.049988,516.049988,37742200
2020-09-07,498.399994,522.000000,476.809998,482.029999,482.029999,23696200
2020-09-14,480.619995,504.660004,458.600006,469.959991,469.959991,29188000
2020-09-21,467.690002,491.820007,466.320007,482.880005,482.880005,20162800
2020-09-28,489.109985,529.549988,477.880005,503.059998,503.059998,27174000
2020-10-05,506.799988,544.280029,501.700012,539.440002,539.440002,26443600
2020-10-12,548.809998,572.489990,530.030029,530.789978,530.789978,31953100
2020-10-19,537.070007,541.799988,481.350006,488.279999,488.279999,46946200
2020-10-26,487.029999,513.900024,472.209991,475.739990,475.739990,34734600
2020-11-02,478.869995,518.729980,475.000000,514.729980,514.729980,22844800
2020-11-09,485.540009,496.519989,463.410004,482.839996,482.839996,32252700
2020-11-16,480.000000,494.760010,477.299988,488.239990,488.239990,17789000
2020-11-23,490.459991,493.250000,475.839996,491.359985,491.359985,15371500
2020-11-30,490.079987,509.470001,481.269989,498.309998,498.309998,18104300
2020-12-07,500.010010,521.489990,491.290009,503.220001,503.220001,18926200
2020-12-14,505.440002,536.369995,501.179993,534.450012,534.450012,20543800
2020-12-21,530.049988,532.619995,512.210022,513.969971,513.969971,9337800
2020-12-28,516.429993,545.500000,507.130005,540.729980,540.729980,14182900
2021-01-04,539.000000,540.799988,499.500000,510.399994,510.399994,19584800
2021-01-11,507.839996,514.500000,485.670013,497.980011,497.980011,24901900
2021-01-18,501.000000,593.289978,493.540009,565.169983,565.169983,64306200
2021-01-25,567.000000,569.750000,515.729980,532.390015,532.390015,31195700
2021-02-01,536.789978,559.479980,531.729980,550.789978,550.789978,18028100
2021-02-08,555.000000,566.650024,543.000000,556.520020,556.520020,15414200
2021-02-15,557.289978,563.630005,538.229980,540.219971,540.219971,9991400
2021-02-22,534.989990,556.849976,518.280029,538.849976,538.849976,18468600
2021-03-01,545.570007,556.989990,498.790009,516.390015,516.390015,21550800
2021-03-08,514.460022,530.239990,492.850006,518.020020,518.020020,19919500
2021-03-15,516.320007,533.419983,501.630005,512.179993,512.179993,18021500
2021-03-22,509.130005,543.119995,496.679993,508.049988,508.049988,21440900
2021-03-29,505.660004,540.500000,504.399994,539.419983,539.419983,13189800
2021-04-05,540.010010,556.900024,529.229980,555.309998,555.309998,16185200
2021-04-12,551.049988,559.750000,538.530029,546.539978,546.539978,15752900
2021-04-19,546.900024,563.559998,500.549988,505.549988,505.549988,54812500
2021-04-26,506.760010,514.549988,499.000000,513.469971,513.469971,20884100
2021-05-03,512.650024,518.950012,491.369995,503.839996,503.839996,18487300
2021-05-10,502.000000,503.149994,478.630005,493.369995,493.369995,19249100
2021-05-17,485.589996,505.399994,478.540009,497.890015,497.890015,15449700
2021-05-24,501.049988,511.760010,498.540009,502.809998,502.809998,13741500
2021-05-31,504.010010,505.410004,487.250000,494.739990,494.739990,11799500
2021-06-07,492.920013,498.820007,482.140015,488.769989,488.769989,15727800
2021-06-14,489.679993,504.489990,486.279999,500.769989,500.769989,19433400
2021-06-21,501.640015,533.059998,492.279999,527.070007,527.070007,23691700
2021-06-28,528.119995,538.539978,524.559998,533.979980,533.979980,12689100
2021-07-05,533.000000,544.640015,528.580017,535.979980,535.979980,11543800
2021-07-12,540.299988,557.539978,527.049988,530.309998,530.309998,18347800
2021-07-19,526.049988,536.640015,504.660004,515.409973,515.409973,30871600
2021-07-26,514.380005,524.469971,509.010010,517.570007,517.570007,11677100
2021-08-02,519.000000,526.840027,505.369995,520.549988,520.549988,11191900
2021-08-09,521.150024,522.669983,507.200012,515.919983,515.919983,8865600
2021-08-16,515.239990,551.390015,512.299988,546.880005,546.880005,18198300
2021-08-23,545.979980,564.169983,543.739990,558.919983,558.919983,11625200
2021-08-30,557.250000,598.760010,556.450012,590.530029,590.530029,19354000
2021-09-06,594.690002,615.599976,593.669983,598.719971,598.719971,18150900
2021-09-13,598.570007,598.570007,575.369995,589.349976,589.349976,15252600
2021-09-20,586.789978,599.320007,568.080017,592.390015,592.390015,14657300
2021-09-27,587.950012,619.000000,576.929993,613.150024,613.150024,23860200
2021-10-04,613.390015,646.840027,594.679993,632.659973,632.659973,25939600
2021-10-11,633.200012,639.419983,621.989990,628.289978,628.289978,15298700
2021-10-18,632.099976,665.460022,617.150024,664.780029,664.780029,37547300
2021-10-25,663.739990,690.969971,657.070007,690.309998,690.309998,15699900
2021-11-01,689.059998,689.969971,645.010010,645.719971,645.719971,19482900
2021-11-08,650.289978,683.340027,642.109985,682.609985,682.609985,14775600
2021-11-15,681.239990,700.989990,671.489990,678.799988,678.799988,12309000
2021-11-22,676.020020,679.479980,646.049988,665.640015,665.640015,9824400
2021-11-29,663.200012,675.380005,594.000000,602.130005,602.130005,20181500
2021-12-06,606.010010,632.460022,601.000000,611.659973,611.659973,13546300
2021-12-13,612.000000,612.640015,581.739990,586.729980,586.729980,15898700
2021-12-20,586.429993,616.880005,584.260010,614.090027,614.090027,9634600
2021-12-27,615.000000,620.609985,602.049988,602.440002,602.440002,8852500
2022-01-03,605.609985,609.989990,538.219971,541.059998,541.059998,20704000
2022-01-10,538.489990,544.270020,511.880005,525.690002,525.690002,23687500
2022-01-17,520.080017,526.640015,379.989990,397.500000,397.500000,80755900
2022-01-24,383.910004,394.799988,351.459991,384.359985,384.359985,96467100
2022-01-31,401.970001,458.480011,396.640015,410.170013,410.170013,74656600
2022-02-07,410.170013,412.980011,387.649994,391.309998,391.309998,38801400
2022-02-14,387.589996,409.359985,385.700012,391.290009,391.290009,29343100
2022-02-21,388.950012,392.420013,354.720001,390.799988,390.799988,23222100
2022-02-28,387.329987,397.750000,357.170013,361.730011,361.730011,25084500
2022-03-07,360.410004,367.019989,340.000000,340.320007,340.320007,28285000
2022-03-14,338.720001,381.799988,329.820007,380.600006,380.600006,32494000
2022-03-21,378.019989,386.660004,366.429993,373.850006,373.850006,20301300
2022-03-28,375.230011,396.500000,366.730011,373.470001,373.470001,23006300
2022-04-04,373.549988,396.019989,353.690002,355.880005,355.880005,24565300
2022-04-11,350.000000,359.410004,339.859985,341.130005,341.130005,15176200
2022-04-18,340.000000,351.679993,210.050003,215.520004,215.520004,250416100
2022-04-25,213.809998,216.660004,185.600006,190.360001,190.360001,108523600
2022-05-02,191.710007,204.380005,175.809998,180.970001,180.970001,69806600
2022-05-09,177.660004,187.770004,162.710007,187.639999,187.639999,71379100
2022-05-16,193.300003,195.889999,175.710007,186.350006,186.350006,56565200
2022-05-23,186.149994,195.250000,177.169998,195.190002,195.190002,42466400
2022-05-30,196.179993,205.470001,190.800003,198.979996,198.979996,36629600
2022-06-06,202.089996,207.380005,180.850006,182.940002,182.940002,37470200
2022-06-13,177.070007,183.850006,164.279999,175.509995,175.509995,54508400
2022-06-20,177.600006,191.190002,169.800003,190.850006,190.850006,46132200
2022-06-27,191.770004,192.199997,170.300003,179.949997,179.949997,34412400
2022-07-04,176.279999,190.210007,172.679993,186.979996,186.979996,25257900
2022-07-11,184.729996,189.220001,169.699997,189.110001,189.110001,50977100
2022-07-18,192.500000,229.350006,188.399994,220.440002,220.440002,139657400
2022-07-25,221.309998,230.750000,211.639999,224.899994,224.899994,48989700
2022-08-01,223.100006,232.070007,220.880005,226.779999,226.779999,30969400
2022-08-08,227.490005,251.619995,224.649994,249.300003,249.300003,41296700
2022-08-15,248.110001,251.990005,235.679993,241.160004,241.160004,30076500
2022-08-22,232.550003,236.949997,223.149994,223.279999,223.279999,28450000
2022-08-29,221.929993,233.880005,218.740005,226.110001,226.110001,36923500
2022-09-05,225.589996,234.779999,214.690002,233.570007,233.570007,29055300
2022-09-12,233.610001,242.289993,215.800003,240.130005,240.130005,60646100
2022-09-19,245.050003,250.490005,221.429993,226.410004,226.410004,64341800
2022-09-26,225.600006,246.979996,220.720001,235.440002,235.440002,64419700
2022-10-03,237.850006,245.800003,224.279999,224.750000,224.750000,52403900
2022-10-10,225.639999,238.800003,211.729996,230.000000,230.000000,71024500
2022-10-17,234.410004,290.750000,234.399994,289.570007,289.570007,135616000
2022-10-24,290.230011,305.630005,280.359985,295.720001,295.720001,68714300
2022-10-31,295.130005,299.700012,255.320007,260.790009,260.790009,42971200
2022-11-07,261.059998,290.660004,252.089996,290.130005,290.130005,42117900
2022-11-14,290.000000,312.709991,287.000000,287.980011,287.980011,58882000
2022-11-21,291.000000,292.470001,277.339996,285.540009,285.540009,22656600
2022-11-28,284.000000,321.989990,275.940002,320.410004,320.410004,53915900
2022-12-05,316.459991,329.000000,302.100006,320.010010,320.010010,45009300
2022-12-12,320.000000,332.720001,286.549988,290.709991,290.709991,60252900
2022-12-19,289.730011,300.660004,280.809998,294.959991,294.959991,31565300
2022-12-26,293.190002,295.500000,273.410004,294.880005,294.880005,28897900
2023-01-02,298.059998,316.769989,288.700012,315.549988,315.549988,33397300
2023-01-09,316.829987,336.649994,311.070007,332.820007,332.820007,48561600
2023-01-16,331.079987,344.000000,313.390015,342.500000,342.500000,63499600
2023-01-23,341.720001,369.019989,340.630005,360.769989,360.769989,50170600
2023-01-30,358.440002,379.429993,348.709991,365.899994,365.899994,36052500
2023-02-06,363.640015,373.829987,347.140015,347.359985,347.359985,31729700
2023-02-13,349.500000,363.750000,342.440002,347.959991,347.959991,26235600
2023-02-20,342.850006,344.130005,314.299988,317.149994,317.149994,30325900
2023-02-27,323.869995,330.000000,310.380005,315.179993,315.179993,25594300
2023-03-06,317.000000,323.299988,289.000000,292.760010,292.760010,26896000
2023-03-13,287.339996,316.600006,285.329987,303.500000,303.500000,36286900
2023-03-20,299.790009,331.829987,293.540009,328.390015,328.390015,44452700
2023-03-27,327.549988,345.839996,321.279999,345.480011,345.480011,34144200
2023-04-03,341.829987,349.799988,332.630005,339.329987,339.329987,16577800
2023-04-10,335.269989,347.140015,330.040009,338.630005,338.630005,23425000
2023-04-17,338.000000,338.390015,316.100006,327.980011,327.980011,62504600
2023-04-24,330.200012,334.660004,317.440002,329.929993,329.929993,25477100
2023-05-01,329.440002,331.230011,315.619995,322.760010,322.760010,22592500
2023-05-08,322.989990,348.170013,322.029999,339.890015,339.890015,29436800
2023-05-15,340.619995,375.869995,329.619995,365.359985,365.359985,39720100
2023-05-22,365.359985,383.760010,354.309998,378.880005,378.880005,35869300
2023-05-29,397.480011,407.519989,385.790009,400.470001,400.470001,30910400
2023-06-05,400.470001,425.899994,396.339996,420.019989,420.019989,42525400
2023-06-12,418.829987,448.649994,416.570007,431.959991,431.959991,38038500
2023-06-19,430.179993,440.000000,417.730011,424.019989,424.019989,23065800
2023-06-26,422.440002,444.119995,411.500000,440.489990,440.489990,30543700
2023-07-03,439.760010,450.970001,430.720001,438.100006,438.100006,19701600
2023-07-10,438.519989,456.480011,431.040009,441.910004,441.910004,27900400
2023-07-17,445.570007,485.000000,445.109985,477.589996,477.589996,41085100
